OrderID,ShipCity,ShipRegion,ShipAddress,CustomerID,ShipName,Employee.Address,Employee.HomePhone,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipPostalCode,ShipCountry,Employee.LastName,Employee.FirstName,Employee.Title,Employee.TitleOfCourtesy,Employee.BirthDate,Employee.HireDate,Employee.City,Employee.Region,Employee.PostalCode,Employee.Country,Employee.Extension,Employee.Notes,Employee.ReportsTo,Employee.PhotoPath,Index,EmployeeID1,EmployeeID2,EmployeeID3,Year of OrderDate,Month of OrderDate,Day of OrderDate,Hour of OrderDate,Minute of OrderDate,Second of OrderDate
10263,Graz,,Kirchgasse 6,ERNSH,Ernst Handel,7 Houndstooth Rd.,/71. 555-4444,23-07-1996 00:00,20-08-1996 00:00,31-07-1996 00:00,3,146.06,8010,austria,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,461,9,9,9,,,,,,
10264,Bräcke,,Åkergatan 24,FOLKO,Folk och fä HB,"Coventry House
Miner Rd.",/71. 555-7773,24-07-1996 00:00,21-08-1996 00:00,23-08-1996 00:00,3,3.67,S-844 67,sweden,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,462,6,6,6,,,,,,
10274,Reims,,59 rue de l'Abbaye,VINET,Vins et alcools Chevalier,"Coventry House
Miner Rd.",/71. 555-7773,06-08-1996 00:00,03-09-1996 00:00,16-08-1996 00:00,1,6.01,51100,france,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,463,6,6,6,,,,,,
10289,London,,Fauntleroy Circus,BSBEV,B's Beverages,"Edgeham Hollow
Winchester Way",/71. 555-5598,26-08-1996 00:00,23-09-1996 00:00,28-08-1996 00:00,3,22.77,EC2 5NT,uk,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,464,7,7,7,,,,,,
10303,Sevilla,,"C/ Romero, 33",GODOS,Godos Cocina Típica,"Edgeham Hollow
Winchester Way",/71. 555-5598,11-09-1996 00:00,09-10-1996 00:00,18-09-1996 00:00,2,107.83,41101,spain,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,465,7,7,7,,,,,,
10308,México D.F.,,Avda. de la Constitución 2222,ANATR,Ana Trujillo Emparedados y helados,"Edgeham Hollow
Winchester Way",/71. 555-5598,18-09-1996 00:00,16-10-1996 00:00,24-09-1996 00:00,3,1.61,5021,mexico,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,466,7,7,7,,,,,,
10319,México D.F.,,Avda. Azteca 123,TORTU,Tortuga Restaurante,"Edgeham Hollow
Winchester Way",/71. 555-5598,02-10-1996 00:00,30-10-1996 00:00,11-10-1996 00:00,3,64.5,5033,mexico,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,467,7,7,7,,,,,,
10322,México D.F.,,Calle Dr. Jorge Cash 321,PERIC,Pericles Comidas clásicas,"Edgeham Hollow
Winchester Way",/71. 555-5598,04-10-1996 00:00,01-11-1996 00:00,23-10-1996 00:00,3,0.4,5033,mexico,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,468,7,7,7,,,,,,
10331,Marseille,,"12, rue des Bouchers",BONAP,Bon app',7 Houndstooth Rd.,/71. 555-4444,16-10-1996 00:00,27-11-1996 00:00,21-10-1996 00:00,1,10.19,13008,france,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,469,9,9,9,,,,,,
10336,Lisboa,,Estrada da saúde n. 58,PRINI,Princesa Isabel Vinhos,"Edgeham Hollow
Winchester Way",/71. 555-5598,23-10-1996 00:00,20-11-1996 00:00,25-10-1996 00:00,2,15.51,1756,portugal,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,470,7,7,7,,,,,,
10341,Kobenhavn,,Vinbæltet 34,SIMOB,Simons bistro,"Edgeham Hollow
Winchester Way",/71. 555-5598,29-10-1996 00:00,26-11-1996 00:00,05-11-1996 00:00,3,26.78,1734,denmark,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,471,7,7,7,,,,,,
10350,Toulouse,,1 rue Alsace-Lorraine,LAMAI,La maison d'Asie,"Coventry House
Miner Rd.",/71. 555-7773,11-11-1996 00:00,09-12-1996 00:00,03-12-1996 00:00,2,64.19,31000,france,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,472,6,6,6,,,,,,
10353,Salzburg,,Geislweg 14,PICCO,Piccolo und mehr,"Edgeham Hollow
Winchester Way",/71. 555-5598,13-11-1996 00:00,11-12-1996 00:00,25-11-1996 00:00,3,360.63,5020,austria,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,473,7,7,7,,,,,,
10356,Stuttgart,,Adenauerallee 900,WANDK,Die Wandernde Kuh,"Coventry House
Miner Rd.",/71. 555-7773,18-11-1996 00:00,16-12-1996 00:00,27-11-1996 00:00,2,36.71,70563,germany,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,474,6,6,6,,,,,,
10367,Århus,,Smagsloget 45,VAFFE,Vaffeljernet,"Edgeham Hollow
Winchester Way",/71. 555-5598,28-11-1996 00:00,26-12-1996 00:00,02-12-1996 00:00,3,13.55,8200,denmark,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,475,7,7,7,,,,,,
10370,Bern,,Hauptstr. 31,CHOPS,Chop-suey Chinese,"Coventry House
Miner Rd.",/71. 555-7773,03-12-1996 00:00,31-12-1996 00:00,27-12-1996 00:00,2,1.17,3012,switzerland,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,476,6,6,6,,,,,,
10390,Graz,,Kirchgasse 6,ERNSH,Ernst Handel,"Coventry House
Miner Rd.",/71. 555-7773,23-12-1996 00:00,20-01-1997 00:00,26-12-1996 00:00,1,126.38,8010,austria,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,477,6,6,6,,,,,,
10425,Toulouse,,1 rue Alsace-Lorraine,LAMAI,La maison d'Asie,"Coventry House
Miner Rd.",/71. 555-7773,24-01-1997 00:00,21-02-1997 00:00,14-02-1997 00:00,2,7.93,31000,france,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,478,6,6,6,,,,,,
10428,Reggio Emilia,,Strada Provinciale 124,REGGC,Reggiani Caseifici,"Edgeham Hollow
Winchester Way",/71. 555-5598,28-01-1997 00:00,25-02-1997 00:00,04-02-1997 00:00,1,11.09,42100,italy,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,479,7,7,7,,,,,,
10446,Münster,,Luisenstr. 48,TOMSP,Toms Spezialitäten,"Coventry House
Miner Rd.",/71. 555-7773,14-02-1997 00:00,14-03-1997 00:00,19-02-1997 00:00,1,14.68,44087,germany,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,480,6,6,6,,,,,,
10458,Charleroi,,"Boulevard Tirou, 255",SUPRD,Suprêmes délices,"Edgeham Hollow
Winchester Way",/71. 555-5598,26-02-1997 00:00,26-03-1997 00:00,04-03-1997 00:00,3,147.06,B-6000,belgium,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,481,7,7,7,,,,,,
10475,Charleroi,,"Boulevard Tirou, 255",SUPRD,Suprêmes délices,7 Houndstooth Rd.,/71. 555-4444,14-03-1997 00:00,11-04-1997 00:00,04-04-1997 00:00,1,68.52,B-6000,belgium,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,482,9,9,9,,,,,,
10480,Lille,,"184, chaussée de Tournai",FOLIG,Folies gourmandes,"Coventry House
Miner Rd.",/71. 555-7773,20-03-1997 00:00,17-04-1997 00:00,24-03-1997 00:00,2,1.35,59000,france,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,483,6,6,6,,,,,,
10489,Salzburg,,Geislweg 14,PICCO,Piccolo und mehr,"Coventry House
Miner Rd.",/71. 555-7773,28-03-1997 00:00,25-04-1997 00:00,09-04-1997 00:00,2,5.29,5020,austria,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,484,6,6,6,,,,,,
10497,Frankfurt a.M.,,Magazinweg 7,LEHMS,Lehmanns Marktstand,"Edgeham Hollow
Winchester Way",/71. 555-5598,04-04-1997 00:00,02-05-1997 00:00,07-04-1997 00:00,1,36.21,60528,germany,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,485,7,7,7,,,,,,
10500,Toulouse,,1 rue Alsace-Lorraine,LAMAI,La maison d'Asie,"Coventry House
Miner Rd.",/71. 555-7773,09-04-1997 00:00,07-05-1997 00:00,17-04-1997 00:00,1,42.68,31000,france,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,486,6,6,6,,,,,,
10501,Mannheim,,Forsterstr. 57,BLAUS,Blauer See Delikatessen,7 Houndstooth Rd.,/71. 555-4444,09-04-1997 00:00,07-05-1997 00:00,16-04-1997 00:00,3,8.85,68306,germany,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,487,9,9,9,,,,,,
10506,Brandenburg,,Maubelstr. 90,KOENE,Königlich Essen,7 Houndstooth Rd.,/71. 555-4444,15-04-1997 00:00,13-05-1997 00:00,02-05-1997 00:00,2,21.19,14776,germany,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,488,9,9,9,,,,,,
10507,México D.F.,,Mataderos  2312,ANTON,Antonio Moreno Taquería,"Edgeham Hollow
Winchester Way",/71. 555-5598,15-04-1997 00:00,13-05-1997 00:00,22-04-1997 00:00,1,47.45,5023,mexico,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,489,7,7,7,,,,,,
10513,Stuttgart,,Adenauerallee 900,WANDK,Die Wandernde Kuh,"Edgeham Hollow
Winchester Way",/71. 555-5598,22-04-1997 00:00,03-06-1997 00:00,28-04-1997 00:00,1,105.65,70563,germany,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,490,7,7,7,,,,,,
10519,Bern,,Hauptstr. 31,CHOPS,Chop-suey Chinese,"Coventry House
Miner Rd.",/71. 555-7773,28-04-1997 00:00,26-05-1997 00:00,01-05-1997 00:00,3,91.76,3012,switzerland,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,491,6,6,6,,,,,,
10520,Stavern,,Erling Skakkes gate 78,SANTG,Santé Gourmet,"Edgeham Hollow
Winchester Way",/71. 555-5598,29-04-1997 00:00,27-05-1997 00:00,01-05-1997 00:00,1,13.37,4110,norway,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,492,7,7,7,,,,,,
10523,London,,90 Wadhurst Rd.,SEVES,Seven Seas Imports,"Edgeham Hollow
Winchester Way",/71. 555-5598,01-05-1997 00:00,29-05-1997 00:00,30-05-1997 00:00,2,77.63,OX15 4NB,uk,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,493,7,7,7,,,,,,
10527,Cunewalde,,Taucherstraße 10,QUICK,QUICK-Stop,"Edgeham Hollow
Winchester Way",/71. 555-5598,05-05-1997 00:00,02-06-1997 00:00,07-05-1997 00:00,1,41.9,1307,germany,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,494,7,7,7,,,,,,
10531,Buenos Aires,,Ing. Gustavo Moncada 8585 Piso 20-A,OCEAN,Océano Atlántico Ltda.,"Edgeham Hollow
Winchester Way",/71. 555-5598,08-05-1997 00:00,05-06-1997 00:00,19-05-1997 00:00,1,8.12,1010,argentina,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,495,7,7,7,,,,,,
10532,London,,35 King George,EASTC,Eastern Connection,"Edgeham Hollow
Winchester Way",/71. 555-5598,09-05-1997 00:00,06-06-1997 00:00,12-05-1997 00:00,3,74.46,WX3 6FW,uk,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,496,7,7,7,,,,,,
10538,London,,Fauntleroy Circus,BSBEV,B's Beverages,7 Houndstooth Rd.,/71. 555-4444,15-05-1997 00:00,12-06-1997 00:00,16-05-1997 00:00,3,4.87,EC2 5NT,uk,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,497,9,9,9,,,,,,
10539,London,,Fauntleroy Circus,BSBEV,B's Beverages,"Coventry House
Miner Rd.",/71. 555-7773,16-05-1997 00:00,13-06-1997 00:00,23-05-1997 00:00,3,12.36,EC2 5NT,uk,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,498,6,6,6,,,,,,
10550,Sevilla,,"C/ Romero, 33",GODOS,Godos Cocina Típica,"Edgeham Hollow
Winchester Way",/71. 555-5598,28-05-1997 00:00,25-06-1997 00:00,06-06-1997 00:00,3,4.32,41101,spain,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,499,7,7,7,,,,,,
10557,Frankfurt a.M.,,Magazinweg 7,LEHMS,Lehmanns Marktstand,7 Houndstooth Rd.,/71. 555-4444,03-06-1997 00:00,17-06-1997 00:00,06-06-1997 00:00,2,96.72,60528,germany,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,500,9,9,9,,,,,,
10559,Strasbourg,,"24, place Kléber",BLONP,Blondel père et fils,"Coventry House
Miner Rd.",/71. 555-7773,05-06-1997 00:00,03-07-1997 00:00,13-06-1997 00:00,1,8.05,67000,france,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,501,6,6,6,,,,,,
10566,Strasbourg,,"24, place Kléber",BLONP,Blondel père et fils,7 Houndstooth Rd.,/71. 555-4444,12-06-1997 00:00,10-07-1997 00:00,18-06-1997 00:00,1,88.4,67000,france,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,502,9,9,9,,,,,,
10573,México D.F.,,Mataderos  2312,ANTON,Antonio Moreno Taquería,"Edgeham Hollow
Winchester Way",/71. 555-5598,19-06-1997 00:00,17-07-1997 00:00,20-06-1997 00:00,3,84.84,5023,mexico,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,503,7,7,7,,,,,,
10586,Reggio Emilia,,Strada Provinciale 124,REGGC,Reggiani Caseifici,7 Houndstooth Rd.,/71. 555-4444,02-07-1997 00:00,30-07-1997 00:00,09-07-1997 00:00,1,0.48,42100,italy,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,504,9,9,9,,,,,,
10593,Frankfurt a.M.,,Magazinweg 7,LEHMS,Lehmanns Marktstand,"Edgeham Hollow
Winchester Way",/71. 555-5598,09-07-1997 00:00,06-08-1997 00:00,13-08-1997 00:00,2,174.2,60528,germany,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,505,7,7,7,,,,,,
10597,Salzburg,,Geislweg 14,PICCO,Piccolo und mehr,"Edgeham Hollow
Winchester Way",/71. 555-5598,11-07-1997 00:00,08-08-1997 00:00,18-07-1997 00:00,3,35.12,5020,austria,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,506,7,7,7,,,,,,
10599,London,,Fauntleroy Circus,BSBEV,B's Beverages,"Coventry House
Miner Rd.",/71. 555-7773,15-07-1997 00:00,26-08-1997 00:00,21-07-1997 00:00,3,29.98,EC2 5NT,uk,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,507,6,6,6,,,,,,
10609,Nantes,,"67, rue des Cinquante Otages",DUMON,Du monde entier,"Edgeham Hollow
Winchester Way",/71. 555-5598,24-07-1997 00:00,21-08-1997 00:00,30-07-1997 00:00,2,1.85,44000,france,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,508,7,7,7,,,,,,
